section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,alteration_likelihood,exclude_high_likelihood,exclude_moderate_or_higher,exclude_any_alteration_indication,p_altered_preservation.x,p_altered_preservation_lower_sensitivity.x,p_altered_preservation_upper_sensitivity.x,alteration_evidence_class.x,probability_model_version.x,n_temperature_observations,n_temperature_observations_passing_screen,exclude_from_temp_model,primary_screening_scenario,temperature_model_position,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,model_min_strat_height_m,model_max_strat_height_m,screening_scenario_id,screening_scenario,n_excluded_horizons,uncertainty_method,extrapolation_policy,T_measured_C,T_measured_se_C,n_T_obs,T_sources,p_altered_preservation.y,p_altered_preservation_lower_sensitivity.y,p_altered_preservation_upper_sensitivity.y,alteration_evidence_class.y,probability_model_version.y,T_model_anchor_C,has_measured_T47,Age_Ma,age_model_position,distance_to_nearest_prior_m,age_control_distance_index,age_model_id
CFB,PB-00-04-15,1584.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.675,0.06291528696058965,4,-8.375,0.02499999999999991,4,22.286045,0.02577300000000004,4,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,22.033243056270205,2.940881691563201,16.269114940806332,27.79737117173408,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.699629608938544,extrapolated_above,81.70000000000005,0.11410614525139672,BHB_section_linear_GTS2020_v1
CFB,PB-00-04-16,1594.2,11.60443649,0.1095621510940675,0.07747214000000024,2,22.19211453,0.22356658740385343,0.15808544999999974,2,-112.99998155,8.481007267299688,5.996977749999999,2,2,12,8.48528137423857,16.631151493507595,11.672029168404707,22.440191220328252,4,22.48703442058863,5.531464046478457,2.7657320232392286,16.290132790055793,29.530892049296483,13.24075925924069,-9.271010862333334,-8.325059053666667,22.33753012,Ben protocol (IPL >=4800),"4870, 4872, 4873, 5010",primary,PB-00-04-16,-9.20531781,-8.692327342,0.066496403,21.95890589658536,0.61687479,0.005674388,17.5,3.4,-7.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.85,0.28722813232690175,4,-8.4,0.0707106781186545,4,22.260272,0.07289705228608369,4,no_indication,FALSE,FALSE,FALSE,0.08819554658911181,0.08819554658911181,0.08819554658911181,low,BHB_d18O_trajectory_index_v2,2,2,FALSE,talk_geochemical_screen,interpolated,23.047805191651936,2.940881691563201,17.283677076188063,28.811933307115808,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,18.86750690694411,1.4482838226504071,2,"CU, U-M",0.10707111220247612,0.10707111220247612,0.10707111220247612,low,BHB_d18O_trajectory_index_v2,22.898595036066,TRUE,55.67633072625698,extrapolated_above,91.20000000000005,0.1273743016759777,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-43,1600,10.135669959333333,1.4287978884947974,0.8249168455400402,3,19.38452937,2.691836037591951,1.5541322609180483,3,-99.36154912,15.119267192145482,8.729112983335073,3,3,15.119267192145482,8.729112983335073,17.109061447336742,10.187209845343714,19.573629253870184,3,25.725475983276663,3.246097115918487,1.8741350436912063,22.09373299644693,28.344453101241697,6.250720104794766,-8.031401562000001,-8.517962812,22.138661776666662,Ben protocol (IPL >=4800),"4875, 4876, 4877",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.49,NA,1,-8.9,NA,1,21.73,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.09202923709041874,0.09202923709041874,0.09202923709041874,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,27.039349149763396,2.940881691563201,21.275221034299523,32.80347726522727,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,25.725475983276663,1.8741350436912063,1,U-M,0.0920292370904201,0.0920292370904201,0.0920292370904201,low,BHB_d18O_trajectory_index_v2,27.16432763007359,TRUE,55.66210614525139,extrapolated_above,97,0.13547486033519554,BHB_section_linear_GTS2020_v1
CFB,SNELL-SC-15,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,SC-15,Paleosol Micrite,-4.2,21.8,-8.4,-8.4,0.596,0.011,36.9,3.2,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.2278907866187796,0.2278907866187796,0.2278907866187796,limited,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,33.28822129625051,4.003998420102323,25.44038439284996,41.13605819965107,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36.9,3.2,1,Caltech,0.22789078661878076,0.22789078661878076,0.22789078661878076,limited,BHB_d18O_trajectory_index_v2,33.28117672278545,TRUE,55.588530726256984,extrapolated_above,127,0.17737430167597765,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-15,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.125,2,-8.875,0.08500000000000085,2,21.76,0.08999999999999986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,33.28822129625051,4.003998420102323,25.44038439284996,41.13605819965107,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.588530726256984,extrapolated_above,127,0.17737430167597765,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-161,1665,11.399439465,0.8846791357884448,0.4423395678942224,4,21.78917222,1.6908917229386458,0.8454458614693229,4,-105.2434650375,22.145957612671182,11.072978806335591,4,4,22.145957612671182,11.072978806335591,21.70303846041776,11.464660667838578,22.02828979966931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.95,0.3999999999999994,2,-8.225,0.4250000000000002,2,22.43,0.4400000000000012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,32.192788975350126,4.737570445397836,22.90715090237037,41.47842704832989,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.502692737430166,extrapolated_above,162,0.22625698324022347,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-54,1700,9.42441063675,3.04307668275619,1.521538341378095,4,18.0072267925,5.7684939469543925,2.8842469734771963,4,-83.40510948,9.032145942935651,4.5160729714678265,4,4,12,6,11.76,9.46896023593169,18.170334468943004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.305,0.07500000000000018,2,-9.085,0.14500000000000046,2,21.54,0.15000000000000036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,31.48051535614087,6.514969515139234,18.71117510646797,44.24985560581377,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.41685474860335,extrapolated_above,197,0.2751396648044693,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-160,1720,11.45995784,0.2593059799819937,0.14971037734508377,3,21.911647666666667,0.48010952468439466,0.27719136331703853,3,-109.39212958666668,15.27734825981636,8.820381130308636,3,3,15.27734825981636,8.820381130308636,17.287947015404928,11.525874717740692,22.153470836613565,3,37.2180541850797,3.2945729944974778,1.9021226052379905,35.11676465542399,41.01508711447781,5.898322459053816,-8.907601335333334,-8.721958138333333,21.928358916666667,Ben protocol (IPL >=4800),"4939, 4949, 4951",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09,NA,1,-8.06,NA,1,22.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,possible,FALSE,FALSE,TRUE,0.17639681087176173,0.17639681087176173,0.17639681087176173,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,31.285764533899464,6.514969515139234,18.516424284226566,44.05510478357236,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,37.2180541850797,1.9021226052379905,1,U-M,0.17639681087176295,0.17639681087176295,0.17639681087176295,low,BHB_d18O_trajectory_index_v2,31.282792713724024,TRUE,55.36780446927374,extrapolated_above,217,0.30307262569832405,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-318,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,NA,1,NA,NA,0,21.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,31.249789403078143,6.514969515139234,18.48044915340525,44.01912965275104,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.35554189944134,extrapolated_above,222,0.3100558659217877,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-133,1750,10.75449956,0.12515484556872364,0.0884978399999996,2,20.550576765,0.2354660843735768,0.1664996649999999,2,-96.204968655,0.828752262871317,0.5860163450000044,2,2,12,8.48528137423857,16.631151493507595,10.812537058549898,20.763193837830094,4,19.730323956092377,3.782504444671506,1.891252222335753,14.211843321041158,22.63171778186978,8.419874460828623,-9.422324576,-8.3506164585,22.31118248,Ben protocol (IPL >=4800),"4893, 4895, 4934, 4958",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.953333333333333,0.10170764201594902,3,-8.72,0.06557438524302014,3,21.92,0.06557438524302014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,28.212388267216173,6.514969515139234,15.443048017543274,40.98172851688907,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,19.730323956092377,1.891252222335753,1,U-M,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,28.23099350879816,TRUE,55.29422905027933,extrapolated_above,247,0.34497206703910616,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-31,1760,10.958977085,0.27736828470360436,0.1961289949999996,2,20.971338455,0.49495919755246415,0.3499890049999994,2,-113.88962045,16.029829371710804,11.334801050000005,2,2,16.029829371710804,11.334801050000005,22.216210058000005,11.019246637377966,21.19278225519561,5,27.7446023852224,4.5739891376930535,2.0455501280454627,21.568021613848487,32.404134789051454,10.836113175202968,-9.1256214002,-8.418788517,22.240902542,Ben protocol (IPL >=4800),"4940, 4954, 4975, 4977, 4978",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.98,0.05999999999999961,2,-8.815000000000001,0.00499999999999989,2,21.825,0.004999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05101312674022389,0.05101312674022389,0.05101312674022389,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,24.775119742429823,6.514969515139234,12.005779492756924,37.54445999210272,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,27.7446023852224,2.0455501280454627,1,U-M,0.05101312674022532,0.05101312674022532,0.05101312674022532,low,BHB_d18O_trajectory_index_v2,24.75830878043826,TRUE,55.269703910614524,extrapolated_above,257,0.35893854748603354,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-224,1815,11.210788485,0.24243547023030873,0.17142776500000065,2,21.420930650000003,0.4619812292732322,0.32667005999999965,2,-99.46289745,1.490616237948274,1.054024850000005,2,2,12,8.48528137423857,16.631151493507595,11.273864865841476,21.652005783609596,2,30.58675522242038,5.507194136927252,3.894174319532055,26.692580902888324,34.480929541952435,7.788348639064111,NA,NA,NA,Ben protocol (IPL >=4800),"4997, 4998",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58,0.01999999999999957,2,-8.605,0.06500000000000038,2,22.04,0.07000000000000027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,1,0,TRUE,talk_geochemical_screen,interpolated,24.025534685331788,6.226904866934367,11.820801146140427,36.230268224523144,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.1348156424581,extrapolated_above,312,0.43575418994413406,BHB_section_linear_GTS2020_v1
CFB,SNELL-SC-33,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,SC-33,Paleosol Micrite,-6.1,21.8,-7.5,-7.5,0.638,0.022,26.8,5.2,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.2278907866187796,0.2278907866187796,0.2278907866187796,limited,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,27.67102251798079,3.921609646001719,19.98466761181742,35.35737742414416,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,26.8,5.2,1,Caltech,0.22789078661878076,0.22789078661878076,0.22789078661878076,limited,BHB_d18O_trajectory_index_v2,27.672843841023106,TRUE,55.073502793296086,extrapolated_above,337,0.47067039106145253,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-33,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.435,0.00500000000000033,2,-8.86,0.10000000000000052,2,21.775,0.10499999999999864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,27.67102251798079,3.921609646001719,19.98466761181742,35.35737742414416,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,55.073502793296086,extrapolated_above,337,0.47067039106145253,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-35,1870,10.734592655,0.20005501115775665,0.14146025500000012,2,20.541617345,0.36808529054586303,0.2602756050000003,2,-111.38130265,5.705978018241585,4.034735750000002,2,2,12,8.48528137423857,16.631151493507595,10.792415109685429,20.75404843262474,2,34.942255775164995,6.652747522169023,4.7042028864477174,30.238052888717277,39.64645866161271,9.408405772895437,NA,NA,NA,Ben protocol (IPL >=4800),"4994, 4995",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.01,0.02999999999999935,2,-8.57,0.06000000000000049,2,22.075000000000003,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,1,0,TRUE,talk_geochemical_screen,interpolated,28.999754638274204,3.7219234875844656,21.70478460260865,36.294724673939754,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,54.99992737430168,extrapolated_above,367,0.5125698324022346,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-63,1910,9.140995148,NA,NA,1,17.4974229,NA,NA,1,-97.64414561,NA,NA,1,1,12,12,23.52,9.18290163582225,17.6513995579608,4,28.47392913784691,3.173614429809742,1.586807214904871,24.16131176272927,31.425438421017702,7.264126658288433,-6.89119709575,-9.10332208175,21.5352032,Ben protocol (IPL >=4800),"4962, 4971, 4972, 4974",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.33411979159314825,0.33411979159314825,0.33411979159314825,limited,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,30.15271643543533,2.367297265032288,25.512813795972047,34.79261907489862,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,28.47392913784691,1.586807214904871,1,U-M,0.33411979159314925,0.33411979159314925,0.33411979159314925,limited,BHB_d18O_trajectory_index_v2,30.150774510424647,TRUE,54.90182681564246,extrapolated_above,407,0.5684357541899442,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-3,1935,9.918088682,0.37042925477318667,0.26193303799999956,2,18.95246628,0.7215659976330988,0.5102242100000004,2,-88.81351221,10.557589106235014,7.465342849999999,2,2,12,8.48528137423857,16.631151493507595,9.967435932091153,19.13320427367249,1,35.17839439342703,NA,NA,35.17839439342703,35.17839439342703,0,-9.048149896,-8.455203942,22.20336115,Ben protocol (IPL >=4800),4968,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.2275,0.07835549331944319,4,-8.6175,0.12297526851634295,4,22.025,0.12744279762570604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.06607367398820002,0.06607367398820002,0.06607367398820002,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,33.283425730191915,2.367297265032288,28.643523090728632,37.9233283696552,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,35.17839439342703,2.198243151475215,1,U-M,0.06607367398820142,0.06607367398820142,0.06607367398820142,low,BHB_d18O_trajectory_index_v2,33.28410784375798,TRUE,54.840513966480444,extrapolated_above,432,0.6033519553072626,BHB_section_linear_GTS2020_v1
CFB,SNELL-SC-64,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7,SC-64,Paleosol Micrite,-3.6,22.5,-8.7,-8.7,0.598,0.001,36.2,1.5,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,35.303994471211865,2.874558558975674,29.669859695619543,40.93812924680419,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36.2,1.5,1,Caltech,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,35.30592069008977,TRUE,54.75467597765363,extrapolated_above,467,0.6522346368715084,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-64,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25,0.06000000000000049,2,-8.185,0.04499999999999993,2,22.475,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,35.303994471211865,2.874558558975674,29.669859695619543,40.93812924680419,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,54.75467597765363,extrapolated_above,467,0.6522346368715084,BHB_section_linear_GTS2020_v1
